,number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_f_0,params_f_1,params_f_10,params_f_11,params_f_12,params_f_13,params_f_14,params_f_15,params_f_16,params_f_17,params_f_18,params_f_19,params_f_2,params_f_20,params_f_21,params_f_22,params_f_23,params_f_24,params_f_25,params_f_26,params_f_27,params_f_28,params_f_29,params_f_3,params_f_4,params_f_5,params_f_6,params_f_7,params_f_8,params_f_9,params_zscore_range,system_attrs_nsga2:generation,state
1918,1918,-0.5827702702702703,-0.5991379310344828,-0.016367660764212477,3.0,2023-07-07 15:04:23.531225,2023-07-07 15:04:23.557138,0 days 00:00:00.025913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,38,COMPLETE
1271,1271,-0.5827702702702703,-0.5862068965517241,-0.003436626281453803,10.0,2023-07-07 14:49:30.790930,2023-07-07 14:49:30.813054,0 days 00:00:00.022124,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,64,25,COMPLETE
1332,1332,-0.5827702702702703,-0.5517241379310345,-0.03104613233923581,6.0,2023-07-07 14:50:39.940120,2023-07-07 14:50:39.990398,0 days 00:00:00.050278,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,64,26,COMPLETE
1000,1000,-0.5827702702702703,-0.5991379310344828,-0.016367660764212477,3.0,2023-07-07 14:45:07.178390,2023-07-07 14:45:07.227225,0 days 00:00:00.048835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,20,COMPLETE
694,694,-0.5827702702702703,-0.6120689655172413,-0.02929869524697104,10.0,2023-07-07 14:41:25.102730,2023-07-07 14:41:25.133979,0 days 00:00:00.031249,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,64,13,COMPLETE
1002,1002,-0.5827702702702703,-0.603448275862069,-0.020678005591798665,12.0,2023-07-07 14:45:08.960832,2023-07-07 14:45:08.990943,0 days 00:00:00.030111,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,64,20,COMPLETE
1257,1257,-0.5827702702702703,-0.5517241379310345,-0.03104613233923581,4.0,2023-07-07 14:49:15.479026,2023-07-07 14:49:15.508701,0 days 00:00:00.029675,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,25,COMPLETE
1291,1291,-0.5827702702702703,-0.5474137931034483,-0.035356477166822,7.0,2023-07-07 14:49:53.453063,2023-07-07 14:49:53.493431,0 days 00:00:00.040368,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,64,25,COMPLETE
510,510,-0.5827702702702703,-0.5991379310344828,-0.016367660764212477,12.0,2023-07-07 14:39:47.969555,2023-07-07 14:39:47.997462,0 days 00:00:00.027907,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,64,10,COMPLETE
1248,1248,-0.5827702702702703,-0.5905172413793104,-0.007746971109040102,5.0,2023-07-07 14:49:05.743760,2023-07-07 14:49:05.773646,0 days 00:00:00.029886,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,24,COMPLETE
1264,1264,-0.5827702702702703,-0.5646551724137931,-0.018115097856477136,9.0,2023-07-07 14:49:23.113141,2023-07-07 14:49:23.135239,0 days 00:00:00.022098,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,64,25,COMPLETE
696,696,-0.5827702702702703,-0.5991379310344828,-0.016367660764212477,3.0,2023-07-07 14:41:26.267344,2023-07-07 14:41:26.289513,0 days 00:00:00.022169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,13,COMPLETE
728,728,-0.5827250608272506,-0.5517241379310345,-0.031000922896216143,7.0,2023-07-07 14:41:45.918269,2023-07-07 14:41:45.946547,0 days 00:00:00.028278,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,14,COMPLETE
60,60,-0.5827250608272506,-0.5818965517241379,-0.0008285091031127179,11.0,2023-07-07 14:37:49.302807,2023-07-07 14:37:49.330714,0 days 00:00:00.027907,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,25,1,COMPLETE
5647,5647,-0.5826923076923077,-0.5775862068965517,-0.005106100795756019,2.0,2023-07-07 21:05:06.177876,2023-07-07 21:05:06.230792,0 days 00:00:00.052916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,112,COMPLETE
1418,1418,-0.5826923076923077,-0.5301724137931034,-0.052519893899204306,7.0,2023-07-07 14:52:33.469374,2023-07-07 14:52:33.511234,0 days 00:00:00.041860,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,78,28,COMPLETE
399,399,-0.5826235093696763,-0.5474137931034483,-0.03520971626622804,15.0,2023-07-07 14:39:03.320141,2023-07-07 14:39:03.348047,0 days 00:00:00.027906,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,65,7,COMPLETE
3824,3824,-0.5823970037453183,-0.5818965517241379,-0.0005004520211804309,8.0,2023-07-07 17:22:44.718715,2023-07-07 17:22:44.771566,0 days 00:00:00.052851,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,75,76,COMPLETE
498,498,-0.5823970037453183,-0.5991379310344828,-0.01674092728916443,9.0,2023-07-07 14:39:42.693666,2023-07-07 14:39:42.721572,0 days 00:00:00.027906,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,75,9,COMPLETE
5425,5425,-0.5823970037453183,-0.5991379310344828,-0.01674092728916443,5.0,2023-07-07 20:33:27.302923,2023-07-07 20:33:27.358705,0 days 00:00:00.055782,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,75,108,COMPLETE
3322,3322,-0.5823970037453183,-0.5172413793103449,-0.06515562443497347,4.0,2023-07-07 16:35:28.518952,2023-07-07 16:35:28.573769,0 days 00:00:00.054817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75,66,COMPLETE
1238,1238,-0.5823970037453183,-0.6077586206896551,-0.025361616944336807,12.0,2023-07-07 14:48:55.132316,2023-07-07 14:48:55.152885,0 days 00:00:00.020569,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,75,24,COMPLETE
497,497,-0.5823970037453183,-0.6163793103448276,-0.03398230659950929,15.0,2023-07-07 14:39:42.225233,2023-07-07 14:39:42.254136,0 days 00:00:00.028903,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,75,9,COMPLETE
637,637,-0.5823970037453183,-0.5646551724137931,-0.017741831331525182,11.0,2023-07-07 14:40:51.942010,2023-07-07 14:40:51.970913,0 days 00:00:00.028903,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,75,12,COMPLETE
697,697,-0.5823970037453183,-0.5689655172413793,-0.013431486503938994,5.0,2023-07-07 14:41:26.864673,2023-07-07 14:41:26.894752,0 days 00:00:00.030079,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,75,13,COMPLETE
824,824,-0.5823970037453183,-0.5862068965517241,-0.003809892806405757,5.0,2023-07-07 14:42:50.122106,2023-07-07 14:42:50.152255,0 days 00:00:00.030149,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,75,16,COMPLETE
464,464,-0.5823970037453183,-0.6163793103448276,-0.03398230659950929,15.0,2023-07-07 14:39:28.246762,2023-07-07 14:39:28.271678,0 days 00:00:00.024916,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,75,9,COMPLETE
320,320,-0.5823970037453183,-0.6163793103448276,-0.03398230659950929,15.0,2023-07-07 14:38:37.633062,2023-07-07 14:38:37.658976,0 days 00:00:00.025914,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,75,6,COMPLETE
3375,3375,-0.5823970037453183,-0.5474137931034483,-0.034983210641870044,3.0,2023-07-07 16:40:08.667325,2023-07-07 16:40:08.717159,0 days 00:00:00.049834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,75,67,COMPLETE
4711,4711,-0.5823970037453183,-0.5948275862068966,-0.012430582461578243,6.0,2023-07-07 19:00:10.001534,2023-07-07 19:00:10.056351,0 days 00:00:00.054817,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,75,94,COMPLETE
1494,1494,-0.5823970037453183,-0.6077586206896551,-0.025361616944336807,12.0,2023-07-07 14:54:11.491757,2023-07-07 14:54:11.524647,0 days 00:00:00.032890,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,75,29,COMPLETE
5129,5129,-0.5823970037453183,-0.5775862068965517,-0.004810796848766619,2.0,2023-07-07 19:53:14.190878,2023-07-07 19:53:14.244698,0 days 00:00:00.053820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,102,COMPLETE
4015,4015,-0.5823970037453183,-0.5818965517241379,-0.0005004520211804309,6.0,2023-07-07 17:42:02.733396,2023-07-07 17:42:02.787216,0 days 00:00:00.053820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,75,80,COMPLETE
1464,1464,-0.5823970037453183,-0.6077586206896551,-0.025361616944336807,12.0,2023-07-07 14:53:32.667793,2023-07-07 14:53:32.699686,0 days 00:00:00.031893,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,75,29,COMPLETE
4934,4934,-0.5823970037453183,-0.6206896551724138,-0.03829265142709548,9.0,2023-07-07 19:27:52.891458,2023-07-07 19:27:52.947272,0 days 00:00:00.055814,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,75,98,COMPLETE
3890,3890,-0.5823970037453183,-0.5689655172413793,-0.013431486503938994,12.0,2023-07-07 17:29:18.142625,2023-07-07 17:29:18.193455,0 days 00:00:00.050830,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,75,77,COMPLETE
3531,3531,-0.5823970037453183,-0.5431034482758621,-0.03929355546945623,4.0,2023-07-07 16:54:21.356984,2023-07-07 16:54:21.410804,0 days 00:00:00.053820,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75,70,COMPLETE
5133,5133,-0.5823970037453183,-0.6206896551724138,-0.03829265142709548,9.0,2023-07-07 19:53:46.081027,2023-07-07 19:53:46.132854,0 days 00:00:00.051827,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,75,102,COMPLETE
4905,4905,-0.5823970037453183,-0.5991379310344828,-0.01674092728916443,10.0,2023-07-07 19:24:12.179710,2023-07-07 19:24:12.235523,0 days 00:00:00.055813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,75,97,COMPLETE
867,867,-0.5823970037453183,-0.5387931034482759,-0.04360390029704242,8.0,2023-07-07 14:43:21.217455,2023-07-07 14:43:21.233081,0 days 00:00:00.015626,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,75,17,COMPLETE
5016,5016,-0.5823970037453183,-0.6206896551724138,-0.03829265142709548,9.0,2023-07-07 19:38:27.469761,2023-07-07 19:38:27.521587,0 days 00:00:00.051826,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,75,100,COMPLETE
3785,3785,-0.5823970037453183,-0.5818965517241379,-0.0005004520211804309,3.0,2023-07-07 17:18:53.409796,2023-07-07 17:18:53.461622,0 days 00:00:00.051826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75,75,COMPLETE
3680,3680,-0.5823970037453183,-0.5431034482758621,-0.03929355546945623,11.0,2023-07-07 17:08:33.319127,2023-07-07 17:08:33.370953,0 days 00:00:00.051826,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,75,73,COMPLETE
5059,5059,-0.5823970037453183,-0.5646551724137931,-0.017741831331525182,3.0,2023-07-07 19:44:02.055100,2023-07-07 19:44:02.107924,0 days 00:00:00.052824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,75,100,COMPLETE
3211,3211,-0.5823970037453183,-0.5862068965517241,-0.003809892806405757,8.0,2023-07-07 16:25:56.051429,2023-07-07 16:25:56.101262,0 days 00:00:00.049833,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,75,64,COMPLETE
1848,1848,-0.5823970037453183,-0.5818965517241379,-0.0005004520211804309,11.0,2023-07-07 15:02:33.715273,2023-07-07 15:02:33.741187,0 days 00:00:00.025914,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,75,36,COMPLETE
4958,4958,-0.5823970037453183,-0.5301724137931034,-0.052224589952214906,4.0,2023-07-07 19:30:57.624571,2023-07-07 19:30:57.678629,0 days 00:00:00.054058,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,75,98,COMPLETE
511,511,-0.5823970037453183,-0.6163793103448276,-0.03398230659950929,15.0,2023-07-07 14:39:48.450945,2023-07-07 14:39:48.476891,0 days 00:00:00.025946,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,75,10,COMPLETE
1790,1790,-0.5823970037453183,-0.5560344827586207,-0.02636252098669767,5.0,2023-07-07 15:01:06.066528,2023-07-07 15:01:06.092442,0 days 00:00:00.025914,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,75,35,COMPLETE
4006,4006,-0.5823970037453183,-0.5775862068965517,-0.004810796848766619,8.0,2023-07-07 17:41:07.224113,2023-07-07 17:41:07.273946,0 days 00:00:00.049833,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,75,80,COMPLETE
3027,3027,-0.5823970037453183,-0.5775862068965517,-0.004810796848766619,2.0,2023-07-07 16:10:46.083760,2023-07-07 16:10:46.134590,0 days 00:00:00.050830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,60,COMPLETE
3467,3467,-0.5823970037453183,-0.5646551724137931,-0.017741831331525182,5.0,2023-07-07 16:48:26.627753,2023-07-07 16:48:26.683566,0 days 00:00:00.055813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,75,69,COMPLETE
2687,2687,-0.5823970037453183,-0.5775862068965517,-0.004810796848766619,2.0,2023-07-07 15:44:51.951852,2023-07-07 15:44:52.007665,0 days 00:00:00.055813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,53,COMPLETE
4258,4258,-0.5823970037453183,-0.6077586206896551,-0.025361616944336807,8.0,2023-07-07 18:07:54.211454,2023-07-07 18:07:54.264309,0 days 00:00:00.052855,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,75,85,COMPLETE
1039,1039,-0.5823970037453183,-0.603448275862069,-0.02105127211675062,7.0,2023-07-07 14:45:41.089749,2023-07-07 14:45:41.113025,0 days 00:00:00.023276,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,75,20,COMPLETE
4453,4453,-0.5823970037453183,-0.5732758620689655,-0.009121141676352806,6.0,2023-07-07 18:29:43.316509,2023-07-07 18:29:43.369333,0 days 00:00:00.052824,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,75,88,COMPLETE
1781,1781,-0.5823970037453183,-0.5560344827586207,-0.02636252098669767,4.0,2023-07-07 15:00:52.702840,2023-07-07 15:00:52.728163,0 days 00:00:00.025323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,75,35,COMPLETE
3713,3713,-0.5823529411764706,-0.5905172413793104,-0.008164300202839758,15.0,2023-07-07 17:11:46.424725,2023-07-07 17:11:46.476356,0 days 00:00:00.051631,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,80,74,COMPLETE
3852,3852,-0.5823529411764706,-0.5818965517241379,-0.0004563894523327283,12.0,2023-07-07 17:25:30.693120,2023-07-07 17:25:30.744974,0 days 00:00:00.051854,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,80,76,COMPLETE
3544,3544,-0.5823529411764706,-0.5732758620689655,-0.009077079107505104,9.0,2023-07-07 16:55:34.538316,2023-07-07 16:55:34.593132,0 days 00:00:00.054816,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,80,70,COMPLETE
1287,1287,-0.5821917808219178,-0.5431034482758621,-0.039088332546055704,5.0,2023-07-07 14:49:48.677073,2023-07-07 14:49:48.706972,0 days 00:00:00.029899,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,96,25,COMPLETE
4478,4478,-0.5821529745042493,-0.5905172413793104,-0.008364266875061088,6.0,2023-07-07 18:32:35.888468,2023-07-07 18:32:35.943285,0 days 00:00:00.054817,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,46,89,COMPLETE
3401,3401,-0.582,-0.5603448275862069,-0.02165517241379311,4.0,2023-07-07 16:42:27.416229,2023-07-07 16:42:27.470048,0 days 00:00:00.053819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,82,67,COMPLETE
2715,2715,-0.582,-0.5862068965517241,-0.004206896551724126,6.0,2023-07-07 15:46:53.106595,2023-07-07 15:46:53.159418,0 days 00:00:00.052823,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,82,54,COMPLETE
3226,3226,-0.582,-0.5517241379310345,-0.030275862068965487,7.0,2023-07-07 16:27:12.298575,2023-07-07 16:27:12.354389,0 days 00:00:00.055814,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,82,64,COMPLETE
1272,1272,-0.582,-0.5560344827586207,-0.0259655172413793,5.0,2023-07-07 14:49:31.870887,2023-07-07 14:49:31.892140,0 days 00:00:00.021253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,82,25,COMPLETE
3309,3309,-0.582,-0.5862068965517241,-0.004206896551724126,9.0,2023-07-07 16:34:20.170843,2023-07-07 16:34:20.223666,0 days 00:00:00.052823,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,82,66,COMPLETE
3418,3418,-0.582,-0.5603448275862069,-0.02165517241379311,4.0,2023-07-07 16:43:59.273915,2023-07-07 16:43:59.325741,0 days 00:00:00.051826,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,68,COMPLETE
3302,3302,-0.582,-0.5560344827586207,-0.0259655172413793,4.0,2023-07-07 16:33:43.649208,2023-07-07 16:33:43.702032,0 days 00:00:00.052824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,82,65,COMPLETE
2947,2947,-0.582,-0.5258620689655172,-0.056137931034482724,3.0,2023-07-07 16:04:24.054992,2023-07-07 16:04:24.106818,0 days 00:00:00.051826,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,58,COMPLETE
4861,4861,-0.582,-0.5387931034482759,-0.04320689655172405,3.0,2023-07-07 19:18:39.968545,2023-07-07 19:18:40.021367,0 days 00:00:00.052822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,82,97,COMPLETE
3004,3004,-0.582,-0.5129310344827587,-0.06906896551724129,3.0,2023-07-07 16:08:55.270609,2023-07-07 16:08:55.327419,0 days 00:00:00.056810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,60,COMPLETE
5516,5516,-0.582,-0.5560344827586207,-0.0259655172413793,4.0,2023-07-07 20:46:14.848650,2023-07-07 20:46:14.902470,0 days 00:00:00.053820,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,110,COMPLETE
2790,2790,-0.582,-0.5517241379310345,-0.030275862068965487,3.0,2023-07-07 15:52:23.962299,2023-07-07 15:52:24.017115,0 days 00:00:00.054816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,82,55,COMPLETE
2931,2931,-0.582,-0.5517241379310345,-0.030275862068965487,3.0,2023-07-07 16:03:09.074626,2023-07-07 16:03:09.125456,0 days 00:00:00.050830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,58,COMPLETE
3344,3344,-0.582,-0.5431034482758621,-0.03889655172413786,2.0,2023-07-07 16:37:24.090523,2023-07-07 16:37:24.144344,0 days 00:00:00.053821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,66,COMPLETE
3823,3823,-0.582,-0.5646551724137931,-0.017344827586206812,8.0,2023-07-07 17:22:38.633943,2023-07-07 17:22:38.686765,0 days 00:00:00.052822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,82,76,COMPLETE
3656,3656,-0.582,-0.5474137931034483,-0.034586206896551674,3.0,2023-07-07 17:06:14.005762,2023-07-07 17:06:14.061575,0 days 00:00:00.055813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,82,73,COMPLETE
2548,2548,-0.582,-0.5474137931034483,-0.034586206896551674,3.0,2023-07-07 15:35:09.179198,2023-07-07 15:35:09.232021,0 days 00:00:00.052823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,82,50,COMPLETE
3174,3174,-0.582,-0.5258620689655172,-0.056137931034482724,3.0,2023-07-07 16:22:49.730826,2023-07-07 16:22:49.784645,0 days 00:00:00.053819,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,63,COMPLETE
3378,3378,-0.582,-0.5474137931034483,-0.034586206896551674,7.0,2023-07-07 16:40:24.601946,2023-07-07 16:40:24.651779,0 days 00:00:00.049833,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,82,67,COMPLETE
5227,5227,-0.5818181818181818,-0.5560344827586207,-0.025783699059561127,4.0,2023-07-07 20:06:20.422923,2023-07-07 20:06:20.478736,0 days 00:00:00.055813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62,104,COMPLETE
2772,2772,-0.5818181818181818,-0.5689655172413793,-0.012852664576802453,13.0,2023-07-07 15:51:03.678445,2023-07-07 15:51:03.733261,0 days 00:00:00.054816,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,62,55,COMPLETE
3587,3587,-0.5818181818181818,-0.5431034482758621,-0.03871473354231969,3.0,2023-07-07 16:59:37.557473,2023-07-07 16:59:37.611293,0 days 00:00:00.053820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,62,71,COMPLETE
810,810,-0.5818181818181818,-0.5474137931034483,-0.0344043887147335,7.0,2023-07-07 14:42:40.232139,2023-07-07 14:42:40.262290,0 days 00:00:00.030151,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,62,16,COMPLETE
2277,2277,-0.5818181818181818,-0.5775862068965517,-0.004231974921630077,5.0,2023-07-07 15:17:46.566816,2023-07-07 15:17:46.618642,0 days 00:00:00.051826,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,62,45,COMPLETE
1693,1693,-0.5818181818181818,-0.5991379310344828,-0.017319749216300973,5.0,2023-07-07 14:58:45.310734,2023-07-07 14:58:45.337644,0 days 00:00:00.026910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,62,33,COMPLETE
2845,2845,-0.5818181818181818,-0.603448275862069,-0.02163009404388716,10.0,2023-07-07 15:56:31.597592,2023-07-07 15:56:31.648421,0 days 00:00:00.050829,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,62,56,COMPLETE
427,427,-0.5816993464052288,-0.5689655172413793,-0.012733829163849464,13.0,2023-07-07 14:39:13.588792,2023-07-07 14:39:13.617695,0 days 00:00:00.028903,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,61,8,COMPLETE
