,number,values_0,values_1,values_2,datetime_start,datetime_complete,duration,params_df_entry,params_t,params_t_exit,system_attrs_nsga2:generation,state
3109,3109,0.10418668107391058,-0.47726320410240036,-100234.0,2023-06-07 15:23:37.022575,2023-06-07 15:23:37.477249,0 days 00:00:00.454674,5,12,15,62,COMPLETE
406,406,0.10500153587106671,-0.47470238095238093,-8736.0,2023-06-07 14:34:34.928371,2023-06-07 14:34:35.270194,0 days 00:00:00.341823,76,19,13,8,COMPLETE
1898,1898,0.10855184014278149,-0.5115864527629234,-561.0,2023-06-07 14:55:28.038836,2023-06-07 14:55:28.537413,0 days 00:00:00.498577,69,2,24,37,COMPLETE
1894,1894,0.11027775695326433,-0.47996830214633346,-133763.0,2023-06-07 14:55:23.692663,2023-06-07 14:55:24.143278,0 days 00:00:00.450615,1,9,17,37,COMPLETE
1228,1228,0.11054540491233872,-0.5117370892018779,-639.0,2023-06-07 14:44:05.642366,2023-06-07 14:44:06.034365,0 days 00:00:00.391999,65,2,21,24,COMPLETE
1437,1437,0.11146346634132619,-0.47452948557089086,-7970.0,2023-06-07 14:47:15.260343,2023-06-07 14:47:15.703225,0 days 00:00:00.442882,82,20,17,28,COMPLETE
428,428,0.11216353721621757,-0.5164520743919886,-699.0,2023-06-07 14:34:45.226038,2023-06-07 14:34:45.545569,0 days 00:00:00.319531,44,1,27,8,COMPLETE
1039,1039,0.11363297886651065,-0.49962394372428437,-22603.0,2023-06-07 14:41:28.683680,2023-06-07 14:41:29.066774,0 days 00:00:00.383094,9,1,17,20,COMPLETE
1342,1342,0.11674785938326195,-0.4802678364535641,-125151.0,2023-06-07 14:45:51.488011,2023-06-07 14:45:51.920944,0 days 00:00:00.432933,2,9,17,26,COMPLETE
749,749,0.11870051189093372,-0.4803247970018738,-96060.0,2023-06-07 14:37:50.196664,2023-06-07 14:37:50.550664,0 days 00:00:00.354000,6,11,16,14,COMPLETE
2771,2771,0.12394528201565234,-0.4957081545064378,-3728.0,2023-06-07 15:14:44.483939,2023-06-07 15:14:44.858806,0 days 00:00:00.374867,87,12,11,55,COMPLETE
2301,2301,0.12430177036625639,-0.47466049105135355,-133428.0,2023-06-07 15:04:15.195627,2023-06-07 15:04:15.703589,0 days 00:00:00.507962,1,8,13,46,COMPLETE
243,243,0.12809753848969507,-0.5141242937853108,-354.0,2023-06-07 14:33:23.826240,2023-06-07 14:33:24.151179,0 days 00:00:00.324939,56,1,24,4,COMPLETE
2808,2808,0.12813780231255825,-0.49267900409390925,-95752.0,2023-06-07 15:15:38.745197,2023-06-07 15:15:39.206708,0 days 00:00:00.461511,2,1,18,56,COMPLETE
3459,3459,0.12914858435310547,-0.4652852320281265,-128562.0,2023-06-07 15:33:31.393229,2023-06-07 15:33:31.913229,0 days 00:00:00.520000,2,13,9,69,COMPLETE
2235,2235,0.1294054838061674,-0.4883136638266235,-117017.0,2023-06-07 15:02:40.976315,2023-06-07 15:02:41.471878,0 days 00:00:00.495563,1,1,17,44,COMPLETE
1735,1735,0.13067165266408975,-0.567741935483871,-310.0,2023-06-07 14:52:24.397671,2023-06-07 14:52:24.811271,0 days 00:00:00.413600,87,2,8,34,COMPLETE
1676,1676,0.13067165266408975,-0.567741935483871,-310.0,2023-06-07 14:51:23.353549,2023-06-07 14:51:23.840996,0 days 00:00:00.487447,87,2,8,33,COMPLETE
1615,1615,0.13067165266408975,-0.567741935483871,-310.0,2023-06-07 14:50:21.118205,2023-06-07 14:50:21.733209,0 days 00:00:00.615004,87,2,8,32,COMPLETE
2032,2032,0.13067165266408975,-0.567741935483871,-310.0,2023-06-07 14:58:17.364207,2023-06-07 14:58:17.856972,0 days 00:00:00.492765,87,2,8,40,COMPLETE
2394,2394,0.1319825317272997,-0.46763874565524616,-104724.0,2023-06-07 15:06:16.020443,2023-06-07 15:06:16.485377,0 days 00:00:00.464934,4,9,8,47,COMPLETE
3155,3155,0.13272135148170316,-0.4976051371124796,-18999.0,2023-06-07 15:24:46.994607,2023-06-07 15:24:47.374529,0 days 00:00:00.379922,30,8,16,63,COMPLETE
221,221,0.13858651482911263,-0.5216563541170871,-2101.0,2023-06-07 14:33:14.981658,2023-06-07 14:33:15.311604,0 days 00:00:00.329946,41,2,18,4,COMPLETE
3463,3463,0.14045285365882537,-0.5102420032739017,-22603.0,2023-06-07 15:33:39.376933,2023-06-07 15:33:39.861930,0 days 00:00:00.484997,9,1,30,69,COMPLETE
3331,3331,0.14093780035536335,-0.5088458298230834,-1187.0,2023-06-07 15:29:47.436037,2023-06-07 15:29:47.860316,0 days 00:00:00.424279,85,5,8,66,COMPLETE
74,74,0.14273368370242207,-0.47383221205882975,-94238.0,2023-06-07 14:32:17.118705,2023-06-07 14:32:17.471677,0 days 00:00:00.352972,7,13,13,1,COMPLETE
388,388,0.1435638322207597,-0.5064703257474342,-2241.0,2023-06-07 14:34:26.110113,2023-06-07 14:34:26.458169,0 days 00:00:00.348056,59,4,18,7,COMPLETE
1403,1403,0.14397065481367666,-0.49074074074074076,-1620.0,2023-06-07 14:46:45.343855,2023-06-07 14:46:45.769096,0 days 00:00:00.425241,97,8,8,28,COMPLETE
2459,2459,0.14476446800019738,-0.49100802072019384,-95752.0,2023-06-07 15:07:38.353269,2023-06-07 15:07:38.750164,0 days 00:00:00.396895,2,1,17,49,COMPLETE
2929,2929,0.14518068659423813,-0.5120772946859904,-3726.0,2023-06-07 15:18:47.643201,2023-06-07 15:18:48.093112,0 days 00:00:00.449911,54,5,21,58,COMPLETE
561,561,0.14841626175410508,-0.5118560915780866,-2446.0,2023-06-07 14:35:54.838092,2023-06-07 14:35:55.174147,0 days 00:00:00.336055,48,3,30,11,COMPLETE
1369,1369,0.15014194716002927,-0.5040745052386496,-859.0,2023-06-07 14:46:15.133433,2023-06-07 14:46:15.526397,0 days 00:00:00.392964,73,3,25,27,COMPLETE
1553,1553,0.15327924653700425,-0.5133689839572193,-561.0,2023-06-07 14:49:06.386140,2023-06-07 14:49:06.828771,0 days 00:00:00.442631,69,2,30,31,COMPLETE
635,635,0.15680735168990034,-0.49502487562189057,-3216.0,2023-06-07 14:36:33.893087,2023-06-07 14:36:34.225504,0 days 00:00:00.332417,88,11,30,12,COMPLETE
352,352,0.15795116146002053,-0.511213341000575,-3478.0,2023-06-07 14:34:10.245072,2023-06-07 14:34:10.575802,0 days 00:00:00.330730,55,5,21,7,COMPLETE
1140,1140,0.15889584701849294,-0.47840196603547686,-63478.0,2023-06-07 14:42:47.617740,2023-06-07 14:42:47.999865,0 days 00:00:00.382125,12,10,12,22,COMPLETE
1556,1556,0.16193257647000153,-0.4667739076684764,-134277.0,2023-06-07 14:49:09.228473,2023-06-07 14:49:09.743534,0 days 00:00:00.515061,1,10,8,31,COMPLETE
1602,1602,0.16344697459454935,-0.4945801947455447,-5443.0,2023-06-07 14:50:02.521990,2023-06-07 14:50:02.948568,0 days 00:00:00.426578,83,15,30,32,COMPLETE
2756,2756,0.1673439574017108,-0.5078354554358472,-2042.0,2023-06-07 15:14:21.615866,2023-06-07 15:14:22.003914,0 days 00:00:00.388048,61,4,25,55,COMPLETE
1226,1226,0.17068450658183051,-0.4774867708202091,-126992.0,2023-06-07 14:44:03.730815,2023-06-07 14:44:04.228952,0 days 00:00:00.498137,2,11,16,24,COMPLETE
1879,1879,0.17122227989997535,-0.476556685685934,-4031.0,2023-06-07 14:55:06.597680,2023-06-07 14:55:06.957505,0 days 00:00:00.359825,98,16,4,37,COMPLETE
444,444,0.17807487377946116,-0.4943217665615142,-3170.0,2023-06-07 14:34:52.672189,2023-06-07 14:34:53.011414,0 days 00:00:00.339225,89,11,30,8,COMPLETE
21,21,0.18138355741303896,-0.4756770498422336,-66871.0,2023-06-07 14:31:57.597639,2023-06-07 14:31:57.955860,0 days 00:00:00.358221,11,10,11,0,COMPLETE
3312,3312,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:29:12.830474,2023-06-07 15:29:13.231367,0 days 00:00:00.400893,85,2,8,66,COMPLETE
2291,2291,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:04:00.715913,2023-06-07 15:04:01.147911,0 days 00:00:00.431998,85,2,8,45,COMPLETE
1928,1928,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 14:56:03.698798,2023-06-07 14:56:04.101451,0 days 00:00:00.402653,85,2,8,38,COMPLETE
2874,2874,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:17:19.143578,2023-06-07 15:17:19.593290,0 days 00:00:00.449712,85,2,8,57,COMPLETE
1868,1868,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 14:54:53.302551,2023-06-07 14:54:53.747649,0 days 00:00:00.445098,86,2,8,37,COMPLETE
3060,3060,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:22:17.862617,2023-06-07 15:22:18.287397,0 days 00:00:00.424780,85,2,8,61,COMPLETE
2282,2282,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:03:48.696929,2023-06-07 15:03:49.136921,0 days 00:00:00.439992,85,2,8,45,COMPLETE
2954,2954,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:19:28.626795,2023-06-07 15:19:29.022960,0 days 00:00:00.396165,85,2,8,59,COMPLETE
1753,1753,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 14:52:43.228168,2023-06-07 14:52:43.633113,0 days 00:00:00.404945,86,2,8,35,COMPLETE
2488,2488,0.18278420537803403,-0.5686900958466453,-313.0,2023-06-07 15:08:15.498754,2023-06-07 15:08:15.915062,0 days 00:00:00.416308,85,2,8,49,COMPLETE
1819,1819,0.18589143503633776,-0.517921146953405,-558.0,2023-06-07 14:53:56.259653,2023-06-07 14:53:56.706572,0 days 00:00:00.446919,86,3,8,36,COMPLETE
1616,1616,0.18821501334263996,-0.4993827160493827,-3240.0,2023-06-07 14:50:22.953099,2023-06-07 14:50:23.478251,0 days 00:00:00.525152,83,10,28,32,COMPLETE
2999,2999,0.19417018782399822,-0.4710860366713681,-1418.0,2023-06-07 15:20:37.076875,2023-06-07 15:20:37.517525,0 days 00:00:00.440650,48,2,1,59,COMPLETE
462,462,0.19521868454033536,-0.4833858840650012,-8246.0,2023-06-07 14:35:02.208828,2023-06-07 14:35:02.580826,0 days 00:00:00.371998,69,15,13,9,COMPLETE
3022,3022,0.19612557454160962,-0.5525423728813559,-295.0,2023-06-07 15:21:14.618601,2023-06-07 15:21:15.092877,0 days 00:00:00.474276,89,2,7,60,COMPLETE
73,73,0.19718372659943426,-0.4549019607843137,-2805.0,2023-06-07 14:32:16.744765,2023-06-07 14:32:17.089384,0 days 00:00:00.344619,93,11,1,1,COMPLETE
3227,3227,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 15:26:47.788062,2023-06-07 15:26:48.250131,0 days 00:00:00.462069,90,2,5,64,COMPLETE
855,855,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 14:39:04.309909,2023-06-07 14:39:04.728476,0 days 00:00:00.418567,90,2,5,17,COMPLETE
2051,2051,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 14:58:40.436743,2023-06-07 14:58:40.840442,0 days 00:00:00.403699,90,2,5,41,COMPLETE
1408,1408,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 14:46:49.739175,2023-06-07 14:46:50.108842,0 days 00:00:00.369667,90,2,5,28,COMPLETE
1559,1559,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 14:49:12.583146,2023-06-07 14:49:13.018313,0 days 00:00:00.435167,90,2,5,31,COMPLETE
785,785,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 14:38:15.010274,2023-06-07 14:38:15.344695,0 days 00:00:00.334421,90,2,5,15,COMPLETE
1075,1075,0.19902796847658968,-0.5253623188405797,-276.0,2023-06-07 14:41:55.924994,2023-06-07 14:41:56.319656,0 days 00:00:00.394662,90,2,5,21,COMPLETE
2904,2904,0.19979444877658822,-0.4663265306122449,-980.0,2023-06-07 15:18:07.289993,2023-06-07 15:18:07.713256,0 days 00:00:00.423263,80,4,2,58,COMPLETE
2089,2089,0.2003907957731035,-0.4762087398422705,-125151.0,2023-06-07 14:59:26.191639,2023-06-07 14:59:26.616567,0 days 00:00:00.424928,2,9,15,41,COMPLETE
1532,1532,0.20157365991759982,-0.4681051048542067,-95752.0,2023-06-07 14:48:46.178859,2023-06-07 14:48:46.593488,0 days 00:00:00.414629,2,1,4,30,COMPLETE
881,881,0.2046825140736395,-0.5058513750731422,-3418.0,2023-06-07 14:39:24.783958,2023-06-07 14:39:25.195484,0 days 00:00:00.411526,56,5,20,17,COMPLETE
2202,2202,0.20800592163288467,-0.4965385533540224,-4189.0,2023-06-07 15:01:50.886152,2023-06-07 15:01:51.266298,0 days 00:00:00.380146,67,8,13,44,COMPLETE
2195,2195,0.20991792117863,-0.45155448234228796,-6626.0,2023-06-07 15:01:42.446428,2023-06-07 15:01:42.916356,0 days 00:00:00.469928,98,24,2,43,COMPLETE
830,830,0.21189737905433345,-0.4907882241215575,-5265.0,2023-06-07 14:38:44.824596,2023-06-07 14:38:45.235273,0 days 00:00:00.410677,68,10,13,16,COMPLETE
2441,2441,0.2160016969780927,-0.5507246376811594,-276.0,2023-06-07 15:07:15.415269,2023-06-07 15:07:15.805229,0 days 00:00:00.389960,90,2,15,48,COMPLETE
330,330,0.21751656609580491,-0.4838709677419355,-5983.0,2023-06-07 14:34:00.586322,2023-06-07 14:34:00.906420,0 days 00:00:00.320098,91,19,30,6,COMPLETE
1518,1518,0.21786598023240758,-0.5067312870220786,-5571.0,2023-06-07 14:48:32.493716,2023-06-07 14:48:32.885756,0 days 00:00:00.392040,59,8,24,30,COMPLETE
1923,1923,0.21823492986485116,-0.528023598820059,-339.0,2023-06-07 14:55:58.199445,2023-06-07 14:55:58.640595,0 days 00:00:00.441150,57,1,30,38,COMPLETE
20,20,0.21927904974704188,-0.4746475409185754,-126043.0,2023-06-07 14:31:57.206657,2023-06-07 14:31:57.584759,0 days 00:00:00.378102,2,10,14,0,COMPLETE
1527,1527,0.22504498478406806,-0.5379310344827586,-435.0,2023-06-07 14:48:41.679620,2023-06-07 14:48:42.050884,0 days 00:00:00.371264,76,2,14,30,COMPLETE
1830,1830,0.22522953421258904,-0.506191482935669,-3311.0,2023-06-07 14:54:08.862549,2023-06-07 14:54:09.317842,0 days 00:00:00.455293,68,7,30,36,COMPLETE
1818,1818,0.2330018049366042,-0.5339805825242718,-206.0,2023-06-07 14:53:55.188759,2023-06-07 14:53:55.607639,0 days 00:00:00.418880,69,1,30,36,COMPLETE
2465,2465,0.23584015291881313,-0.4827872941959089,-6013.0,2023-06-07 15:07:46.038046,2023-06-07 15:07:46.435150,0 days 00:00:00.397104,74,13,12,49,COMPLETE
1612,1612,0.24178727582485915,-0.5065847234416154,-1139.0,2023-06-07 14:50:15.749459,2023-06-07 14:50:16.206598,0 days 00:00:00.457139,65,3,26,32,COMPLETE
126,126,0.24455252540106784,-0.5071678878623765,-3139.0,2023-06-07 14:32:37.393025,2023-06-07 14:32:37.711779,0 days 00:00:00.318754,64,6,14,2,COMPLETE
1558,1558,0.2510468762931678,-0.5065472088215024,-2902.0,2023-06-07 14:49:11.627593,2023-06-07 14:49:12.023599,0 days 00:00:00.396006,66,6,29,31,COMPLETE
3435,3435,0.2552421420251733,-0.5047970479704798,-1355.0,2023-06-07 15:32:47.061695,2023-06-07 15:32:47.470754,0 days 00:00:00.409059,61,3,30,68,COMPLETE
2439,2439,0.25624523588198234,-0.5095168374816984,-1366.0,2023-06-07 15:07:12.891769,2023-06-07 15:07:13.275163,0 days 00:00:00.383394,81,5,12,48,COMPLETE
2036,2036,0.2586684605217779,-0.5290322580645161,-310.0,2023-06-07 14:58:22.261977,2023-06-07 14:58:22.697939,0 days 00:00:00.435962,87,2,5,40,COMPLETE
1560,1560,0.2586684605217779,-0.5290322580645161,-310.0,2023-06-07 14:49:13.525488,2023-06-07 14:49:13.941130,0 days 00:00:00.415642,87,2,5,31,COMPLETE
2083,2083,0.2586684605217779,-0.5290322580645161,-310.0,2023-06-07 14:59:19.427075,2023-06-07 14:59:19.791883,0 days 00:00:00.364808,87,2,5,41,COMPLETE
2649,2649,0.2586684605217779,-0.5290322580645161,-310.0,2023-06-07 15:11:48.673018,2023-06-07 15:11:49.084614,0 days 00:00:00.411596,87,2,5,52,COMPLETE
2108,2108,0.2592299809313962,-0.5149928605425987,-2101.0,2023-06-07 14:59:50.602476,2023-06-07 14:59:51.045326,0 days 00:00:00.442850,41,2,24,42,COMPLETE
1921,1921,0.267964522415291,-0.5138662316476346,-1226.0,2023-06-07 14:55:55.976910,2023-06-07 14:55:56.436050,0 days 00:00:00.459140,50,2,30,38,COMPLETE
84,84,0.2701883256701016,-0.5543478260869565,-276.0,2023-06-07 14:32:20.794265,2023-06-07 14:32:21.129274,0 days 00:00:00.335009,90,2,16,1,COMPLETE
3420,3420,0.27478254553229847,-0.4909374390956929,-5131.0,2023-06-07 15:32:21.490514,2023-06-07 15:32:21.867811,0 days 00:00:00.377297,85,15,30,68,COMPLETE
2859,2859,0.2774815656233337,-0.5083388925950634,-1499.0,2023-06-07 15:16:53.787871,2023-06-07 15:16:54.229096,0 days 00:00:00.441225,59,3,30,57,COMPLETE
3349,3349,0.28489347175831914,-0.49047523561259276,-4987.0,2023-06-07 15:30:23.871279,2023-06-07 15:30:24.362129,0 days 00:00:00.490850,87,15,30,66,COMPLETE
3452,3452,0.288918850326246,-0.5024578185199947,-7527.0,2023-06-07 15:33:17.922092,2023-06-07 15:33:18.502096,0 days 00:00:00.580004,51,8,17,69,COMPLETE
3320,3320,0.2916136781899138,-0.4773360344390985,-3949.0,2023-06-07 15:29:27.488444,2023-06-07 15:29:27.987833,0 days 00:00:00.499389,99,16,5,66,COMPLETE
914,914,0.2935005796313317,-0.4905525846702317,-2805.0,2023-06-07 14:39:49.464000,2023-06-07 14:39:49.847182,0 days 00:00:00.383182,93,11,30,18,COMPLETE
3333,3333,0.29485203794945275,-0.49220867208672087,-2952.0,2023-06-07 15:29:50.927822,2023-06-07 15:29:51.410821,0 days 00:00:00.482999,87,10,28,66,COMPLETE
994,994,0.2982282755578794,-0.4521566683192861,-6051.0,2023-06-07 14:40:53.371943,2023-06-07 14:40:53.796042,0 days 00:00:00.424099,90,19,2,19,COMPLETE
3254,3254,0.29960983822887005,-0.48577235772357724,-492.0,2023-06-07 15:27:34.542912,2023-06-07 15:27:34.991512,0 days 00:00:00.448600,90,3,3,65,COMPLETE
82,82,0.30104117486717114,-0.4698496630378434,-96450.0,2023-06-07 14:32:20.058954,2023-06-07 14:32:20.403421,0 days 00:00:00.344467,5,10,11,1,COMPLETE
920,920,0.3038987453405736,-0.49407114624505927,-759.0,2023-06-07 14:39:54.195250,2023-06-07 14:39:54.581764,0 days 00:00:00.386514,100,5,7,18,COMPLETE
2841,2841,0.3055545703378591,-0.4763204053790684,-5131.0,2023-06-07 15:16:26.828166,2023-06-07 15:16:27.243886,0 days 00:00:00.415720,85,15,8,56,COMPLETE
1448,1448,0.306223391498818,-0.47779707268667826,-4031.0,2023-06-07 14:47:25.313590,2023-06-07 14:47:25.672366,0 days 00:00:00.358776,98,16,5,28,COMPLETE
2836,2836,0.3103909372810593,-0.5380952380952381,-210.0,2023-06-07 15:16:19.158633,2023-06-07 15:16:19.537689,0 days 00:00:00.379056,68,1,17,56,COMPLETE
286,286,0.31096829140008303,-0.5615942028985508,-276.0,2023-06-07 14:33:41.711636,2023-06-07 14:33:42.041548,0 days 00:00:00.329912,90,2,9,5,COMPLETE
620,620,0.31096829140008303,-0.5615942028985508,-276.0,2023-06-07 14:36:25.663922,2023-06-07 14:36:26.078063,0 days 00:00:00.414141,90,2,9,12,COMPLETE
1009,1009,0.31096829140008303,-0.5615942028985508,-276.0,2023-06-07 14:41:06.014963,2023-06-07 14:41:06.370023,0 days 00:00:00.355060,90,2,9,20,COMPLETE
879,879,0.31096829140008303,-0.5615942028985508,-276.0,2023-06-07 14:39:23.311349,2023-06-07 14:39:23.748128,0 days 00:00:00.436779,90,2,9,17,COMPLETE
873,873,0.31096829140008303,-0.5615942028985508,-276.0,2023-06-07 14:39:18.534477,2023-06-07 14:39:18.926851,0 days 00:00:00.392374,90,2,9,17,COMPLETE
1681,1681,0.3129910631585553,-0.5303514376996805,-313.0,2023-06-07 14:51:28.448443,2023-06-07 14:51:28.847955,0 days 00:00:00.399512,86,2,5,33,COMPLETE
2581,2581,0.3129910631585553,-0.5303514376996805,-313.0,2023-06-07 15:10:18.899949,2023-06-07 15:10:19.264648,0 days 00:00:00.364699,85,2,5,51,COMPLETE
1623,1623,0.3180368083799086,-0.46843906430073284,-113669.0,2023-06-07 14:50:30.523405,2023-06-07 14:50:30.948525,0 days 00:00:00.425120,3,10,11,32,COMPLETE
1196,1196,0.32675869927298984,-0.4582108357832843,-7143.0,2023-06-07 14:43:36.590173,2023-06-07 14:43:37.026357,0 days 00:00:00.436184,91,22,5,23,COMPLETE
1906,1906,0.3272387063165517,-0.5078031212484994,-833.0,2023-06-07 14:55:37.872227,2023-06-07 14:55:38.261108,0 days 00:00:00.388881,59,2,30,38,COMPLETE
50,50,0.3305342963667021,-0.49123638086215066,-4222.0,2023-06-07 14:32:08.356471,2023-06-07 14:32:08.716437,0 days 00:00:00.359966,79,11,17,1,COMPLETE
2287,2287,0.3306089705224004,-0.4753686327077748,-5968.0,2023-06-07 15:03:55.430459,2023-06-07 15:03:55.920457,0 days 00:00:00.489998,85,17,8,45,COMPLETE
2425,2425,0.3306089705224004,-0.4753686327077748,-5968.0,2023-06-07 15:06:55.245231,2023-06-07 15:06:55.649140,0 days 00:00:00.403909,85,17,8,48,COMPLETE
2430,2430,0.33251877867143215,-0.4976943346508564,-3036.0,2023-06-07 15:07:01.635213,2023-06-07 15:07:02.035510,0 days 00:00:00.400297,85,10,30,48,COMPLETE
1589,1589,0.3361077984858291,-0.5025440313111545,-2555.0,2023-06-07 14:49:43.692761,2023-06-07 14:49:44.199045,0 days 00:00:00.506284,75,7,30,31,COMPLETE
3359,3359,0.3399906975550528,-0.5012345679012346,-1215.0,2023-06-07 15:30:41.530961,2023-06-07 15:30:41.952620,0 days 00:00:00.421659,64,3,30,67,COMPLETE
67,67,0.3437163095806063,-0.48405286343612336,-5675.0,2023-06-07 14:32:14.610421,2023-06-07 14:32:14.933758,0 days 00:00:00.323337,93,19,30,1,COMPLETE
2420,2420,0.3488729619891134,-0.4578779914234334,-7229.0,2023-06-07 15:06:48.926021,2023-06-07 15:06:49.320414,0 days 00:00:00.394393,90,22,5,48,COMPLETE
1292,1292,0.3489791453823378,-0.4923963133640553,-4340.0,2023-06-07 14:45:02.759062,2023-06-07 14:45:03.214835,0 days 00:00:00.455773,85,13,30,25,COMPLETE
3412,3412,0.3541176995229159,-0.5207667731629393,-313.0,2023-06-07 15:32:08.870701,2023-06-07 15:32:09.261109,0 days 00:00:00.390408,85,2,4,68,COMPLETE
1387,1387,0.36365618604001565,-0.458574784651527,-6385.0,2023-06-07 14:46:31.449386,2023-06-07 14:46:31.878952,0 days 00:00:00.429566,91,20,3,27,COMPLETE
2620,2620,0.37178242804207695,-0.46659845051893,-6841.0,2023-06-07 15:11:10.489582,2023-06-07 15:11:10.914485,0 days 00:00:00.424903,85,19,7,52,COMPLETE
906,906,0.3811818744649475,-0.5095367847411444,-367.0,2023-06-07 14:39:43.636588,2023-06-07 14:39:44.031418,0 days 00:00:00.394830,81,2,5,18,COMPLETE
1670,1670,0.38466015680594035,-0.4194815491062848,-83248.0,2023-06-07 14:51:17.468324,2023-06-07 14:51:17.898116,0 days 00:00:00.429792,3,2,1,33,COMPLETE
861,861,0.387345313798363,-0.5288135593220339,-295.0,2023-06-07 14:39:08.974486,2023-06-07 14:39:09.417152,0 days 00:00:00.442666,89,2,5,17,COMPLETE
3188,3188,0.3966160930328698,-0.49700598802395207,-1503.0,2023-06-07 15:25:39.023428,2023-06-07 15:25:39.436627,0 days 00:00:00.413199,85,6,12,63,COMPLETE
1395,1395,0.39784290515357873,-0.5209125475285171,-526.0,2023-06-07 14:46:38.379365,2023-06-07 14:46:38.738899,0 days 00:00:00.359534,88,3,8,27,COMPLETE
492,492,0.40016404130604133,-0.4669403313297171,-6821.0,2023-06-07 14:35:18.599064,2023-06-07 14:35:18.997059,0 days 00:00:00.397995,90,21,12,9,COMPLETE
1120,1120,0.4013979088790971,-0.4208156047963751,-72388.0,2023-06-07 14:42:32.025388,2023-06-07 14:42:32.424691,0 days 00:00:00.399303,4,2,1,22,COMPLETE
2726,2726,0.4013979088790971,-0.4208156047963751,-72388.0,2023-06-07 15:13:37.864236,2023-06-07 15:13:38.314398,0 days 00:00:00.450162,4,2,1,54,COMPLETE
500,500,0.40717095952533766,-0.5032679738562091,-2754.0,2023-06-07 14:35:22.521118,2023-06-07 14:35:22.891994,0 days 00:00:00.370876,73,7,30,10,COMPLETE
807,807,0.40927746441212354,-0.5144927536231884,-276.0,2023-06-07 14:38:28.550325,2023-06-07 14:38:28.947645,0 days 00:00:00.397320,90,2,4,16,COMPLETE
1627,1627,0.40927746441212354,-0.5144927536231884,-276.0,2023-06-07 14:50:34.267684,2023-06-07 14:50:34.679391,0 days 00:00:00.411707,90,2,4,32,COMPLETE
1278,1278,0.410990751225318,-0.493905977945444,-1723.0,2023-06-07 14:44:49.086948,2023-06-07 14:44:49.639174,0 days 00:00:00.552226,74,5,30,25,COMPLETE
2266,2266,0.4133220108104144,-0.5120160213618158,-1498.0,2023-06-07 15:03:24.832873,2023-06-07 15:03:25.333189,0 days 00:00:00.500316,69,4,15,45,COMPLETE
